original_smiles,reaction_type,isostere_smiles,MolWt_original,MolWt_isostere,delta_MolWt,LogP_original,LogP_isostere,delta_LogP,TPSA_original,TPSA_isostere,delta_TPSA,HBD_original,HBD_isostere,delta_HBD,HBA_original,HBA_isostere,delta_HBA,RotBonds_original,RotBonds_isostere,delta_RotBonds,RingCount_original,RingCount_isostere,delta_RingCount,FractionCSP3_original,FractionCSP3_isostere,delta_FractionCSP3,Ro5_violations_original,Ro5_violations_isostere,delta_Ro5_violations
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,Methyl_to_Chloro,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CCl,312.4530000000001,332.8710000000001,20.418000000000006,3.8826000000000036,3.711400000000003,-0.17120000000000068,37.3,37.3,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.7619047619047619,0.75,-0.011904761904761862,0.0,0.0,0.0
C#C[C@]1(O)CCC2C3CCC4=CC(=O)CC[C@@H]4C3CCC21CC,OH_to_NH2,C#C[C@]1(N)CCC2C3CCC4=CC(=O)CC[C@@H]4C3CCC21CC,312.4530000000001,311.4690000000001,-0.9839999999999804,3.8826000000000036,3.849000000000003,-0.03360000000000074,37.3,43.09,5.790000000000006,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.7619047619047619,0.7619047619047619,0.0,0.0,0.0,0.0
C#C[C@]1(O)CCC2C3CCC4=CC(=O)CC[C@@H]4C3CCC21CC,OH_to_SH,C#C[C@]1(S)CCC2C3CCC4=CC(=O)CC[C@@H]4C3CCC21CC,312.4530000000001,328.52100000000013,16.06800000000004,3.8826000000000036,4.8201000000000045,0.9375000000000009,37.3,17.07,-20.229999999999997,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.7619047619047619,0.7619047619047619,0.0,0.0,0.0,0.0
C#C[C@]1(O)CCC2C3CCC4=CC(=O)CC[C@@H]4C3CCC21CC,OH_to_F,C#C[C@]1(F)CCC2C3CCC4=CC(=O)CC[C@@H]4C3CCC21CC,312.4530000000001,314.44400000000013,1.9910000000000423,3.8826000000000036,4.859800000000004,0.9772000000000007,37.3,17.07,-20.229999999999997,1.0,0.0,-1.0,2.0,1.0,-1.0,1.0,1.0,0.0,4.0,4.0,0.0,0.7619047619047619,0.7619047619047619,0.0,0.0,0.0,0.0
C#C[C@]1(O)CCC2C3CCC4=CC(=O)CC[C@@H]4C3CCC21CC,Ketone_to_Alcohol,C#C[C@]1(O)CCC2C3CCC4=CC(O)CC[C@@H]4C3CCC21CC,312.4530000000001,314.46900000000016,2.0160000000000764,3.8826000000000036,3.674400000000003,-0.2082000000000006,37.3,40.46,3.1600000000000037,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.7619047619047619,0.8095238095238095,0.04761904761904767,0.0,0.0,0.0
C#C[C@]1(O)CCC2C3CCC4=CC(=O)CC[C@@H]4C3CCC21CC,Methyl_to_Chloro,C#C[C@]1(O)CCC2C3CCC4=CC(=O)CC[C@@H]4C3CCC21CCl,312.4530000000001,332.8710000000001,20.418000000000006,3.8826000000000036,3.711400000000003,-0.17120000000000068,37.3,37.3,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.7619047619047619,0.75,-0.011904761904761862,0.0,0.0,0.0
C#C[C@@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@H]4[C@@H]3CC[C@]21CC,OH_to_NH2,C#C[C@@]1(N)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@H]4[C@@H]3CC[C@]21CC,312.4530000000001,311.4690000000001,-0.9839999999999804,3.8826000000000036,3.849000000000003,-0.03360000000000074,37.3,43.09,5.790000000000006,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.7619047619047619,0.7619047619047619,0.0,0.0,0.0,0.0
C#C[C@@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@H]4[C@@H]3CC[C@]21CC,OH_to_SH,C#C[C@@]1(S)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@H]4[C@@H]3CC[C@]21CC,312.4530000000001,328.52100000000013,16.06800000000004,3.8826000000000036,4.8201000000000045,0.9375000000000009,37.3,17.07,-20.229999999999997,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.7619047619047619,0.7619047619047619,0.0,0.0,0.0,0.0
C#C[C@@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@H]4[C@@H]3CC[C@]21CC,OH_to_F,C#C[C@@]1(F)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@H]4[C@@H]3CC[C@]21CC,312.4530000000001,314.44400000000013,1.9910000000000423,3.8826000000000036,4.859800000000004,0.9772000000000007,37.3,17.07,-20.229999999999997,1.0,0.0,-1.0,2.0,1.0,-1.0,1.0,1.0,0.0,4.0,4.0,0.0,0.7619047619047619,0.7619047619047619,0.0,0.0,0.0,0.0
C#C[C@@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@H]4[C@@H]3CC[C@]21CC,Ketone_to_Alcohol,C#C[C@@]1(O)CC[C@@H]2[C@H]3CCC4=CC(O)CC[C@H]4[C@@H]3CC[C@]21CC,312.4530000000001,314.46900000000016,2.0160000000000764,3.8826000000000036,3.674400000000003,-0.2082000000000006,37.3,40.46,3.1600000000000037,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.7619047619047619,0.8095238095238095,0.04761904761904767,0.0,0.0,0.0
C#C[C@@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@H]4[C@@H]3CC[C@]21CC,Methyl_to_Chloro,C#C[C@@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@H]4[C@@H]3CC[C@]21CCl,312.4530000000001,332.8710000000001,20.418000000000006,3.8826000000000036,3.711400000000003,-0.17120000000000068,37.3,37.3,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.7619047619047619,0.75,-0.011904761904761862,0.0,0.0,0.0
CC(C)[N+]1(C)C2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,Aromatic_H_to_F,CC(C)[N+]1(C)C2CC[C@@H]1CC(OC(=O)C(CO)c1cccc(F)c1)C2,332.464,350.454,17.99000000000001,2.8541000000000016,2.9932000000000016,0.1391,46.53,46.53,0.0,1.0,1.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0
CC(C)[N+]1(C)C2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,Aromatic_H_to_F,CC(C)[N+]1(C)C2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1F)C2,332.464,350.454,17.99000000000001,2.8541000000000016,2.9932000000000016,0.1391,46.53,46.53,0.0,1.0,1.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0
CC(C)[N+]1(C)C2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,Aromatic_H_to_F,CC(C)[N+]1(C)C2CC[C@@H]1CC(OC(=O)C(CO)c1ccc(F)cc1)C2,332.464,350.454,17.99000000000001,2.8541000000000016,2.9932000000000016,0.1391,46.53,46.53,0.0,1.0,1.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0
CC(C)[N+]1(C)C2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,OH_to_NH2,CC(C)[N+]1(C)C2CC[C@@H]1CC(OC(=O)C(CN)c1ccccc1)C2,332.464,331.48,-0.9839999999999804,2.8541000000000016,2.820500000000001,-0.03360000000000074,46.53,52.32,5.789999999999999,1.0,1.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0
CC(C)[N+]1(C)C2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,OH_to_SH,CC(C)[N+]1(C)C2CC[C@@H]1CC(OC(=O)C(CS)c1ccccc1)C2,332.464,348.53200000000004,16.06800000000004,2.8541000000000016,3.7916000000000025,0.9375000000000009,46.53,26.3,-20.23,1.0,1.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0
CC(C)[N+]1(C)C2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,OH_to_F,CC(C)[N+]1(C)C2CC[C@@H]1CC(OC(=O)C(CF)c1ccccc1)C2,332.464,334.455,1.9909999999999854,2.8541000000000016,3.8313000000000033,0.9772000000000016,46.53,26.3,-20.23,1.0,0.0,-1.0,3.0,2.0,-1.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0
CC(C)[N+]1(C)C2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,Ester_to_Amide,CC(C)[N+]1(C)C2CC[C@@H]1CC(NC(=O)C(CO)c1ccccc1)C2,332.464,331.48,-0.9839999999999804,2.8541000000000016,2.4271000000000003,-0.4270000000000014,46.53,49.33,2.799999999999997,1.0,2.0,1.0,3.0,2.0,-1.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0
CC(C)[N+]1(C)C2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,Ketone_to_Alcohol,CC(C)[N+]1(C)C2CC[C@@H]1CC(OC(O)C(CO)c1ccccc1)C2,332.464,334.48,2.0160000000000196,2.8541000000000016,2.645900000000001,-0.2082000000000006,46.53,49.69,3.1599999999999966,1.0,2.0,1.0,3.0,3.0,0.0,5.0,6.0,1.0,3.0,3.0,0.0,0.65,0.7,0.04999999999999993,0.0,0.0,0.0
CC(C)[N+]1(C)C2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,Methyl_to_Chloro,CC(C)[N+]1(Cl)C2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,332.464,352.88200000000006,20.418000000000063,2.8541000000000016,3.3781000000000025,0.5240000000000009,46.53,46.53,0.0,1.0,1.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.631578947368421,-0.018421052631579005,0.0,0.0,0.0
CC(C)[N+]1(C)C2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,Methyl_to_Chloro,CC(Cl)[N+]1(C)C2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,332.464,352.88200000000006,20.418000000000063,2.8541000000000016,3.0305000000000017,0.1764000000000001,46.53,46.53,0.0,1.0,1.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.631578947368421,-0.018421052631579005,0.0,0.0,0.0
CC(C)[N+]1(C)C2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,Ether_to_Thioether,CC(C)[N+]1(C)C2CC[C@@H]1CC(SC(=O)C(CO)c1ccccc1)C2,332.464,348.53200000000004,16.06800000000004,2.8541000000000016,3.570700000000002,0.7166000000000006,46.53,37.3,-9.230000000000004,1.0,1.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0
CC(C)[N+]1(C)C2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,Ether_to_Amine,CC(C)[N+]1(C)C2CC[C@@H]1CC(NC(=O)C(CO)c1ccccc1)C2,332.464,331.48,-0.9839999999999804,2.8541000000000016,2.4271000000000003,-0.4270000000000014,46.53,49.33,2.799999999999997,1.0,2.0,1.0,3.0,2.0,-1.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0
CC(C)[N+]1(C)C2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,Aromatic_CH_to_N,CC(C)[N+]1(C)C2CC[C@@H]1CC(OC(=O)C(CO)c1ccccn1)C2,332.464,333.452,0.9879999999999995,2.8541000000000016,2.2491000000000003,-0.6050000000000013,46.53,59.42,12.89,1.0,1.0,0.0,3.0,4.0,1.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.6842105263157895,0.03421052631578947,0.0,0.0,0.0
CC(C)[N+]1(C)C2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,Aromatic_CH_to_N,CC(C)[N+]1(C)C2CC[C@@H]1CC(OC(=O)C(CO)c1ccncc1)C2,332.464,333.452,0.9879999999999995,2.8541000000000016,2.2490999999999994,-0.6050000000000022,46.53,59.42,12.89,1.0,1.0,0.0,3.0,4.0,1.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.6842105263157895,0.03421052631578947,0.0,0.0,0.0
CC(C)[N+]1(C)C2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,Aromatic_CH_to_N,CC(C)[N+]1(C)C2CC[C@@H]1CC(OC(=O)C(CO)c1cccnc1)C2,332.464,333.452,0.9879999999999995,2.8541000000000016,2.2491000000000003,-0.6050000000000013,46.53,59.42,12.89,1.0,1.0,0.0,3.0,4.0,1.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.6842105263157895,0.03421052631578947,0.0,0.0,0.0
CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,Aromatic_H_to_F,CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccc(F)cc1)C2,332.464,350.454,17.99000000000001,2.8541000000000016,2.9932000000000016,0.1391,46.53,46.53,0.0,1.0,1.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0
CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,Aromatic_H_to_F,CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1cccc(F)c1)C2,332.464,350.454,17.99000000000001,2.8541000000000016,2.9932000000000016,0.1391,46.53,46.53,0.0,1.0,1.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0
CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,Aromatic_H_to_F,CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1F)C2,332.464,350.454,17.99000000000001,2.8541000000000016,2.9932000000000016,0.1391,46.53,46.53,0.0,1.0,1.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0
CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,OH_to_NH2,CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CN)c1ccccc1)C2,332.464,331.48,-0.9839999999999804,2.8541000000000016,2.820500000000001,-0.03360000000000074,46.53,52.32,5.789999999999999,1.0,1.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0
CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,OH_to_SH,CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CS)c1ccccc1)C2,332.464,348.53200000000004,16.06800000000004,2.8541000000000016,3.7916000000000025,0.9375000000000009,46.53,26.3,-20.23,1.0,1.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0
CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,OH_to_F,CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CF)c1ccccc1)C2,332.464,334.455,1.9909999999999854,2.8541000000000016,3.8313000000000033,0.9772000000000016,46.53,26.3,-20.23,1.0,0.0,-1.0,3.0,2.0,-1.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0
CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,Ester_to_Amide,CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(NC(=O)[C@H](CO)c1ccccc1)C2,332.464,331.48,-0.9839999999999804,2.8541000000000016,2.4271000000000003,-0.4270000000000014,46.53,49.33,2.799999999999997,1.0,2.0,1.0,3.0,2.0,-1.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0
CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,Ketone_to_Alcohol,CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(OC(O)[C@H](CO)c1ccccc1)C2,332.464,334.48,2.0160000000000196,2.8541000000000016,2.645900000000001,-0.2082000000000006,46.53,49.69,3.1599999999999966,1.0,2.0,1.0,3.0,3.0,0.0,5.0,6.0,1.0,3.0,3.0,0.0,0.65,0.7,0.04999999999999993,0.0,0.0,0.0
CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,Methyl_to_Chloro,CC(C)[N+]1(Cl)[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,332.464,352.88200000000006,20.418000000000063,2.8541000000000016,3.3781000000000025,0.5240000000000009,46.53,46.53,0.0,1.0,1.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.631578947368421,-0.018421052631579005,0.0,0.0,0.0
CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,Methyl_to_Chloro,CC(Cl)[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,332.464,352.88200000000006,20.418000000000063,2.8541000000000016,3.0305000000000017,0.1764000000000001,46.53,46.53,0.0,1.0,1.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.631578947368421,-0.018421052631579005,0.0,0.0,0.0
CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,Ether_to_Thioether,CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(SC(=O)[C@H](CO)c1ccccc1)C2,332.464,348.53200000000004,16.06800000000004,2.8541000000000016,3.570700000000002,0.7166000000000006,46.53,37.3,-9.230000000000004,1.0,1.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0
CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,Ether_to_Amine,CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(NC(=O)[C@H](CO)c1ccccc1)C2,332.464,331.48,-0.9839999999999804,2.8541000000000016,2.4271000000000003,-0.4270000000000014,46.53,49.33,2.799999999999997,1.0,2.0,1.0,3.0,2.0,-1.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0
CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,Aromatic_CH_to_N,CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccncc1)C2,332.464,333.452,0.9879999999999995,2.8541000000000016,2.2490999999999994,-0.6050000000000022,46.53,59.42,12.89,1.0,1.0,0.0,3.0,4.0,1.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.6842105263157895,0.03421052631578947,0.0,0.0,0.0
CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,Aromatic_CH_to_N,CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccn1)C2,332.464,333.452,0.9879999999999995,2.8541000000000016,2.2491000000000003,-0.6050000000000013,46.53,59.42,12.89,1.0,1.0,0.0,3.0,4.0,1.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.6842105263157895,0.03421052631578947,0.0,0.0,0.0
CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,Aromatic_CH_to_N,CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1cccnc1)C2,332.464,333.452,0.9879999999999995,2.8541000000000016,2.2491000000000003,-0.6050000000000013,46.53,59.42,12.89,1.0,1.0,0.0,3.0,4.0,1.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.6842105263157895,0.03421052631578947,0.0,0.0,0.0
CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,Aromatic_H_to_F,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1F)C2,332.464,350.454,17.99000000000001,2.8541000000000016,2.9932000000000016,0.1391,46.53,46.53,0.0,1.0,1.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0
CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,Aromatic_H_to_F,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccc(F)cc1)C2,332.464,350.454,17.99000000000001,2.8541000000000016,2.9932000000000016,0.1391,46.53,46.53,0.0,1.0,1.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0
CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,Aromatic_H_to_F,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1cccc(F)c1)C2,332.464,350.454,17.99000000000001,2.8541000000000016,2.9932000000000016,0.1391,46.53,46.53,0.0,1.0,1.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0
CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,OH_to_NH2,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CN)c1ccccc1)C2,332.464,331.48,-0.9839999999999804,2.8541000000000016,2.820500000000001,-0.03360000000000074,46.53,52.32,5.789999999999999,1.0,1.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0
CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,OH_to_SH,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CS)c1ccccc1)C2,332.464,348.53200000000004,16.06800000000004,2.8541000000000016,3.7916000000000025,0.9375000000000009,46.53,26.3,-20.23,1.0,1.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0
CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,OH_to_F,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CF)c1ccccc1)C2,332.464,334.455,1.9909999999999854,2.8541000000000016,3.8313000000000033,0.9772000000000016,46.53,26.3,-20.23,1.0,0.0,-1.0,3.0,2.0,-1.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0
CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,Ester_to_Amide,CC(C)[N+]1(C)C2CCC1CC(NC(=O)C(CO)c1ccccc1)C2,332.464,331.48,-0.9839999999999804,2.8541000000000016,2.4271000000000003,-0.4270000000000014,46.53,49.33,2.799999999999997,1.0,2.0,1.0,3.0,2.0,-1.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0
CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,Ketone_to_Alcohol,CC(C)[N+]1(C)C2CCC1CC(OC(O)C(CO)c1ccccc1)C2,332.464,334.48,2.0160000000000196,2.8541000000000016,2.645900000000001,-0.2082000000000006,46.53,49.69,3.1599999999999966,1.0,2.0,1.0,3.0,3.0,0.0,5.0,6.0,1.0,3.0,3.0,0.0,0.65,0.7,0.04999999999999993,0.0,0.0,0.0
CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,Methyl_to_Chloro,CC(Cl)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,332.464,352.88200000000006,20.418000000000063,2.8541000000000016,3.0305000000000017,0.1764000000000001,46.53,46.53,0.0,1.0,1.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.631578947368421,-0.018421052631579005,0.0,0.0,0.0
CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,Methyl_to_Chloro,CC(C)[N+]1(Cl)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,332.464,352.88200000000006,20.418000000000063,2.8541000000000016,3.3781000000000025,0.5240000000000009,46.53,46.53,0.0,1.0,1.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.631578947368421,-0.018421052631579005,0.0,0.0,0.0
CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,Ether_to_Thioether,CC(C)[N+]1(C)C2CCC1CC(SC(=O)C(CO)c1ccccc1)C2,332.464,348.53200000000004,16.06800000000004,2.8541000000000016,3.570700000000002,0.7166000000000006,46.53,37.3,-9.230000000000004,1.0,1.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0
CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,Ether_to_Amine,CC(C)[N+]1(C)C2CCC1CC(NC(=O)C(CO)c1ccccc1)C2,332.464,331.48,-0.9839999999999804,2.8541000000000016,2.4271000000000003,-0.4270000000000014,46.53,49.33,2.799999999999997,1.0,2.0,1.0,3.0,2.0,-1.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0
CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,Aromatic_CH_to_N,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccn1)C2,332.464,333.452,0.9879999999999995,2.8541000000000016,2.2491000000000003,-0.6050000000000013,46.53,59.42,12.89,1.0,1.0,0.0,3.0,4.0,1.0,5.0,5.0,0.0,3.0,3.0,0.0,0.65,0.6842105263157895,0.03421052631578947,0.0,0.0,0.0
